ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_heat_impact_wlb,heat_imp_1,heat_imp_2,heat_imp_3,heat_imp_4,heat_imp_5,ext_heat_cope,ext_heat_likely_repeat,ext_heat_affect,ext_heat_lkly_normal_business,ext_heat_lkly_stay_home,ext_heat_lkly_seek_shelter,ext_heat_lkly_social_connection,ext_heat_lkly_leave_town,ext_heat_lkly_supplies,ext_heat_lkly_follow_officials,ext_heat_lkly_comm_supports,ext_heat_indoor_restaurant,ext_heat_takeout_pickup,ext_heat_food_delivery,ext_heat_public_indoors,ext_heat_wfh,ext_heat_commute,ext_heat_car_travel,ext_heat_public_transit,ext_heat_stay_home,ext_heat_stay_family_friends,ext_heat_check_family_friends,ext_heat_volunteer_community,ext_heat_ac_equipped,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
5692,16,4,0.826535989,0,50310,0,1,0,3,0,0,1,0,0,2,5,3,3,4,2,3,2,3,3,3,2,2,2,3,2,2,2,2,3,2,3,2,1,-0.125259495,-0.402005649,-1.15399849,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,0,1,0,3
5694,24,4,2.564454877,0,55011,0,1,0,2,0,1,0,0,0,2,5,3,5,4,1,1,1,2,4,2,2,2,2,4,2,2,2,1,2,1,1,1,1,-0.320354455,-1.833554028,0.5134653,0,0,1,0,3,1,1,1,0,0,2,0,4,0,0,3,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
5697,7,4,3.56274496,0,6248,0,1,0,2,0,1,0,0,0,3,5,2,1,2,3,2,4,3,2,2,3,3,2,2,2,2,3,2,3,4,2,4,0,0.129667382,0.495085313,-1.739110146,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5698,6,2,0.04830053,0,80910,0,1,0,3,0,0,1,0,0,2,4,2,5,3,1,3,1,5,3,2,2,2,3,3,2,2,2,1,2,3,2,4,1,0.308888147,0.004645303,0.764014216,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,1,0,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
5699,26,4,0.52756955,0,63116,1,0,0,1,1,0,0,0,0,1,4,2,5,5,1,1,1,3,4,4,2,2,2,1,2,2,2,2,2,3,3,3,1,0.136371137,-0.801825885,0.104884022,0,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
5702,29,2,55.83292967,1,89106,1,0,0,5,0,0,0,0,1,1,5,5,5,4,5,5,5,4,4,5,3,3,1,2,2,3,3,3,1,2,2,2,1,0.935480606,1.2750084,0.635243296,0,1,0,0,2,0,0,0,0,0,1,1,1,0,1,2,0,0,3,1,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
5703,7,4,6.368512721,0,6902,1,0,0,2,0,1,0,0,0,3,5,3,2,1,1,3,3,3,3,1,3,1,1,1,1,3,2,2,2,3,3,1,1,-0.875188192,-0.526515736,-0.472900776,0,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,0,3
5704,6,2,29.44975072,0,80909,0,1,0,1,1,0,0,0,0,1,1,0,5,3,3,1,1,3,1,1,2,2,2,3,2,2,2,2,2,3,3,3,1,-1.923291094,0.501864949,0.40012009,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,1,1,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
5705,18,4,0.514922239,0,42503,0,1,0,1,1,0,0,0,0,1,5,0,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,1,1.209856613,0.042649755,0.064853993,0,0,1,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
5706,27,4,0.565354712,0,59102,0,1,0,3,0,0,1,0,0,3,5,4,3,5,1,1,1,4,4,3,1,1,2,3,2,2,2,2,2,4,3,4,1,-1.010337967,-0.124992686,-0.852893451,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2
5707,45,4,1.655857937,1,77546,0,1,0,3,0,0,1,0,0,2,5,4,4,5,2,3,3,5,3,3,3,3,2,2,2,2,3,2,3,2,2,4,1,0.861172554,-2.004373367,0.592852194,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5710,14,4,0.676583897,0,60630,1,0,0,2,0,1,0,0,0,2,5,4,4,4,1,4,1,2,3,2,2,2,2,3,2,2,2,2,3,3,2,4,1,-1.033790379,-1.419349154,0.613714757,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
5711,45,4,0.8196814,1,75225,0,1,0,1,1,0,0,0,0,1,5,4,4,4,1,4,4,4,5,5,1,1,1,2,2,2,2,1,3,2,2,2,1,0.299942483,0.383261081,1.013400806,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,0,3
5713,22,4,1.02662712,0,1830,1,0,0,1,1,0,0,0,0,2,4,1,4,5,2,3,1,5,5,5,2,2,2,4,2,2,2,2,2,3,3,3,0,1.506778065,-0.528654706,-0.358446744,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,0,3
5714,19,4,1.622230658,0,70737,0,1,0,3,0,0,1,0,0,3,5,3,4,5,3,3,2,4,4,4,1,1,1,2,2,2,1,1,3,4,2,4,1,0.320896172,-0.100694101,0.335487948,0,0,0,1,4,0,0,1,0,0,1,1,1,1,0,1,0,1,2,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
5716,45,4,0.229989213,1,76148,0,1,0,2,0,1,0,0,0,1,4,3,4,2,4,2,2,3,3,2,2,3,2,2,2,2,2,2,3,4,2,3,1,-0.068366332,-2.169013859,0.279290806,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,0,2
5717,44,2,0.658376696,0,37354,0,0,1,2,0,1,0,0,0,3,5,5,3,5,4,2,1,5,5,4,3,2,2,2,2,2,3,2,2,4,2,2,1,0.954288363,1.099385027,-0.04884617,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5723,44,2,1.687937445,0,38425,0,1,0,4,0,0,0,1,0,3,5,4,3,4,5,5,3,5,5,5,3,1,3,2,3,3,3,1,3,2,2,2,1,1.301861884,-0.11815782,0.085690332,0,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5725,18,4,1.351264772,0,41042,0,1,0,1,1,0,0,0,0,1,5,1,4,5,1,1,1,3,2,2,2,2,2,3,2,2,2,2,2,1,2,4,1,-0.417549937,0.179689987,-0.268291072,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
5727,20,4,0.983309815,0,4958,0,0,1,1,1,0,0,0,0,1,5,1,5,5,1,1,1,4,4,1,2,2,2,4,2,2,2,2,2,4,4,4,0,-0.599262595,-1.242426022,1.65019404,0,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
5728,7,4,0.394845448,0,6708,0,1,0,2,0,1,0,0,0,1,3,3,4,3,1,1,1,4,4,3,2,1,2,4,2,2,1,2,2,4,4,4,1,-0.165550144,-0.590945358,0.737156838,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,0,3
5729,7,4,0.272394768,0,6902,1,0,0,1,1,0,0,0,0,1,5,4,2,5,2,2,2,4,4,1,2,1,2,4,2,2,2,2,3,4,2,4,1,-0.654031423,-2.054650125,1.465768335,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,0,3
5733,29,4,0.005681329,0,89460,0,1,0,1,1,0,0,0,0,1,6,1,5,5,1,1,1,1,1,1,2,2,2,4,2,2,2,2,2,4,4,4,1,-0.917276907,-0.836586935,0.28019739,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5734,19,2,0.8806247,0,70570,0,1,0,4,0,0,0,1,0,3,5,5,4,4,2,4,4,5,5,5,2,3,2,4,2,2,2,2,2,3,3,3,1,1.103695952,-1.637118527,0.878305222,0,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5736,30,2,0.318459523,0,3466,0,0,1,3,0,0,1,0,0,3,5,4,4,5,1,1,1,1,5,1,2,2,2,1,2,2,2,2,3,4,3,4,1,-0.510969687,-1.432739293,0.705141536,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5737,26,2,1.787734305,0,64127,0,1,0,3,0,0,1,0,0,3,4,3,3,5,1,1,1,3,5,3,2,2,3,4,2,2,2,2,2,4,3,4,1,0.400817211,-0.318110251,0.080623584,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
5739,18,2,1.244172054,0,41465,0,0,1,3,0,0,1,0,0,3,4,3,2,4,1,1,1,1,1,1,3,2,2,4,2,2,1,1,3,4,3,4,1,-0.486466634,-1.059686922,-0.727909482,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5743,1,4,1.321384846,0,35214,0,1,0,3,0,0,1,0,0,3,3,3,3,3,3,3,3,5,4,5,2,2,2,3,2,2,1,1,1,1,1,1,1,-1.521659605,1.04252847,-1.772764219,0,0,1,0,3,0,0,0,0,0,2,0,5,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
5744,26,4,0.226849446,0,65802,0,1,0,4,0,0,0,1,0,4,5,4,4,4,3,1,1,2,4,4,2,2,2,3,3,2,2,3,2,2,3,4,1,-0.240055712,0.740737018,0.429954151,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,1,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2
5745,22,4,1.019510665,0,1810,0,1,0,3,0,0,1,0,0,4,5,4,2,5,3,2,2,4,5,3,1,3,3,4,2,2,2,1,3,3,2,3,1,0.3061688,-0.597989217,-0.447160224,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,0,2
5747,26,4,0.375646668,0,65324,0,0,1,1,1,0,0,0,0,1,4,0,5,1,1,1,1,1,2,1,2,2,2,4,2,2,2,2,2,4,2,3,1,-0.088447145,1.165470667,0.754716273,0,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5749,3,4,7.54E-08,0,85638,0,0,1,3,0,0,1,0,0,2,4,3,2,4,3,3,2,4,5,3,2,2,2,4,2,2,2,2,3,3,2,2,1,-0.38349983,-1.97605856,-0.430833534,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
5752,22,4,0.370289739,0,2558,0,1,0,4,0,0,0,1,0,3,3,3,4,5,3,3,2,5,5,3,1,1,2,4,2,2,3,1,3,3,3,3,1,-0.831276722,-0.991090038,0.32396737,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,0,1,0,2,0,0,1,0,3
5753,44,4,1.688317427,0,37128,0,1,0,2,0,1,0,0,0,2,5,1,4,4,1,1,1,2,3,2,2,2,2,4,2,2,2,2,2,2,2,3,1,-0.296923064,-0.272999827,1.059021697,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5754,45,3,0.1641384,1,77039,0,1,0,3,0,0,1,0,0,2,5,1,5,1,1,1,1,1,5,1,2,2,2,4,2,2,2,2,2,4,3,3,1,-1.516440998,0.596524173,1.531270496,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,1,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5756,1,2,1.111713897,0,35904,0,1,0,3,0,0,1,0,0,1,5,2,3,2,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,1,-0.500818934,-0.134114917,0.513623784,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5758,29,4,0.009060993,1,89084,0,1,0,2,0,1,0,0,0,2,5,3,4,2,2,2,1,3,4,4,2,1,2,2,2,2,2,2,2,4,3,3,1,0.93009324,0.908026845,0.327752366,0,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
5759,52,4,7.91E-07,0,82801,0,1,0,3,0,0,1,0,0,2,6,3,2,5,2,2,2,4,4,2,2,2,2,4,2,2,2,2,3,4,3,4,1,1.391951031,0.055001052,0.386218668,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5760,3,2,0.015055286,0,85140,0,1,0,5,0,0,0,0,1,2,5,5,5,5,1,5,1,3,4,3,1,2,2,4,2,2,1,2,3,3,2,4,1,-0.504108574,-0.167184022,1.219367399,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
5761,3,4,0.012546233,1,85711,0,1,0,3,0,0,1,0,0,3,5,4,2,4,3,3,2,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,1,-1.40048675,0.434442745,-0.805375368,0,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
5762,22,1,0.201806059,0,2482,0,1,0,3,0,0,1,0,0,3,5,3,4,5,2,2,2,4,5,4,1,1,1,1,2,2,2,2,2,4,3,4,1,-0.57113841,0.108374711,-0.053939781,0,1,0,0,2,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,0,3
5764,6,4,0.0001037,0,80224,1,0,0,2,0,1,0,0,0,2,6,1,3,5,3,3,1,5,3,3,2,2,2,4,2,2,2,2,2,4,3,4,1,-0.445568377,-0.743158918,-0.889428879,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,1,0,2,0,0,0,1,4
5765,22,4,0.201434073,0,1913,0,1,0,1,1,0,0,0,0,2,5,2,4,5,3,4,3,4,5,4,3,2,2,3,2,2,2,2,3,3,2,2,1,0.04753071,-0.387479818,1.027833951,0,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
5766,7,4,3.122252981,0,6410,0,1,0,2,0,1,0,0,0,2,5,3,4,4,1,1,1,4,4,4,3,2,2,1,1,1,2,1,2,4,3,3,1,-0.357031901,0.004038848,-0.282540246,0,0,0,1,4,0,1,1,0,0,1,1,1,0,0,3,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
5767,18,2,0.440016756,0,41101,0,1,0,2,0,1,0,0,0,3,5,2,1,5,1,1,1,4,5,3,1,1,3,1,2,2,2,2,3,4,2,3,1,0.343484961,-1.417906261,1.154514164,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2
5768,44,4,0.689776023,0,38501,0,1,0,5,0,0,0,0,1,1,5,3,5,5,5,1,1,5,5,5,3,3,3,3,2,2,2,3,3,1,1,4,1,0.468383188,-0.440061014,0.848373959,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5773,46,2,0.00705273,0,84070,1,0,0,2,0,1,0,0,0,2,5,2,5,4,1,1,1,3,4,3,2,2,2,3,2,2,2,2,2,3,3,3,1,0.633528158,-0.046082001,0.437603855,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
5774,3,2,12.30071268,1,85712,0,1,0,2,0,1,0,0,0,2,5,2,5,4,1,3,1,1,3,3,2,2,2,3,2,2,2,2,2,3,3,3,1,0.670502683,-0.096144314,-0.401231802,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
5776,51,2,0.570939533,0,54002,0,0,1,1,1,0,0,0,0,1,1,1,3,4,3,4,4,3,4,3,2,2,2,3,2,2,2,2,2,3,3,3,1,-0.80124174,0.26327772,-0.615642146,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5777,36,2,0.519437206,0,43125,0,1,0,3,0,0,1,0,0,2,5,3,4,3,2,3,1,2,4,4,2,2,3,3,3,1,2,2,3,3,2,2,1,0.844380442,1.252287637,-0.017527388,0,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
5779,21,4,5.939487728,0,20854,0,1,0,2,0,1,0,0,0,2,3,3,3,4,3,4,2,2,3,3,1,1,1,1,3,1,1,1,3,2,2,2,1,-0.430099129,0.584283605,0.026113161,0,0,1,0,3,1,1,0,0,1,2,0,3,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
5780,38,2,1.146498021,0,97845,0,0,1,4,0,0,0,1,0,2,4,1,2,4,1,3,1,4,5,4,1,1,1,3,2,1,2,2,2,3,2,3,1,1.2053767,0.099876533,0.311280254,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
5781,3,2,5.63E-05,1,85711,0,1,0,5,0,0,0,0,1,4,2,5,5,5,5,5,5,5,5,5,1,1,1,1,2,2,1,1,2,3,3,3,1,-0.052335842,0.915520027,0.730342244,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
5782,14,4,1.44693783,0,61554,0,1,0,2,0,1,0,0,0,1,6,3,5,5,1,1,1,4,4,3,2,1,3,2,3,1,1,1,3,1,2,4,1,-0.496067396,-1.061859061,0.087283124,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,3
5785,39,2,0.254594836,0,19606,0,1,0,3,0,0,1,0,0,2,5,3,3,4,2,4,1,4,5,4,1,1,2,3,1,2,2,1,3,1,3,3,1,-0.54376213,-1.463534196,0.982893891,0,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,0,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2
5786,11,2,2.777138884,0,30349,0,1,0,1,1,0,0,0,0,1,4,0,5,4,4,1,1,5,5,5,2,2,2,3,3,1,2,2,3,1,2,2,1,0.049258039,-0.421512205,1.669573675,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,3,0,0,3,0,0,0,1,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
5788,45,2,0.206376821,1,78654,0,1,0,2,0,1,0,0,0,3,3,3,2,3,2,2,2,3,4,4,2,2,1,1,2,2,1,3,3,1,1,3,1,-0.061224344,0.581136184,-0.212154938,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5789,3,2,0.059249397,1,85250,1,0,0,5,0,0,0,0,1,2,4,3,5,5,5,3,5,5,5,5,2,1,3,2,3,3,3,2,3,2,2,3,1,1.205812046,0.631482553,0.727651286,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,4
5790,14,2,3.939279517,0,61101,0,1,0,4,0,0,0,1,0,1,5,4,5,4,5,4,4,3,5,4,3,1,2,2,3,1,3,2,3,1,2,2,1,0.295226033,0.987738236,0.98151832,1,1,0,0,2,1,1,0,1,0,1,1,1,0,0,3,0,0,3,1,1,0,0,0,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
5793,23,2,0.416208396,0,48864,0,1,0,3,0,0,1,0,0,2,4,3,3,2,2,3,3,3,3,2,2,3,3,3,2,2,2,3,3,3,3,3,1,-0.666844761,0.8479151,-1.166166501,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5798,52,2,0.401177583,0,82601,0,1,0,3,0,0,1,0,0,3,5,4,1,2,5,4,4,4,5,4,3,1,1,1,3,3,3,2,3,2,2,3,1,0.538491562,0.797673655,0.707818065,0,0,0,0,1,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
5801,33,2,0.870258397,0,10019,1,0,0,3,0,0,1,0,0,2,3,3,4,4,2,3,2,3,4,4,2,1,3,1,3,2,2,1,3,3,2,1,1,0.249665818,-0.408212478,-0.062467265,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,0,3
5802,32,2,12.88702802,0,87364,0,0,1,3,0,0,1,0,0,3,4,3,4,4,5,4,4,5,5,5,3,2,3,2,1,1,2,3,3,2,2,2,1,0.920133556,1.043180094,0.327816214,0,1,0,0,2,1,1,0,0,0,2,0,5,1,0,1,0,0,3,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
