ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_powerout_impact_wlb,powerout_imp_1,powerout_imp_2,powerout_imp_3,powerout_imp_4,powerout_imp_5,ext_powerout_cope,ext_powerout_likely_repeat,ext_powerout_affect,ext_powerout_lkly_normal_business,ext_powerout_lkly_stay_home,ext_powerout_lkly_seek_shelter,ext_powerout_lkly_social_connection,ext_powerout_lkly_leave_town,ext_powerout_lkly_supplies,ext_powerout_lkly_follow_officials,ext_powerout_lkly_comm_supports,ext_powerout_eating_restaurant,ext_powerout_indoor_restaurant,ext_powerout_food_delivery,ext_powerout_takeout_pickup,ext_powerout_car_travel,ext_powerout_walk_bike_mode,ext_powerout_transit_use,ext_powerout_stay_home,ext_powerout_stay_family_friends,ext_powerout_check_family_friends,ext_powerout_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
4892,3,4,0.007997296,1,85051,1,0,0,2,0,1,0,0,0,2,5,4,1,5,3,1,1,3,4,4,2,2,2,2,2,1,3,3,4,2,4,-0.224525383,-0.44448502,-0.786131771,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4894,3,2,0.078810122,1,85224,0,1,0,2,0,1,0,0,0,2,5,1,1,3,5,4,1,1,5,4,1,1,1,3,3,1,1,3,1,2,3,1.134484879,0.314435873,0.536948744,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4895,3,4,0.044456252,1,85263,0,0,1,1,1,0,0,0,0,3,3,2,4,2,1,1,5,3,4,3,2,2,2,2,2,2,2,2,1,3,3,0.411877611,0.825087851,-0.632462998,0,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
4896,3,4,0.06332586,1,85041,0,1,0,3,0,0,1,0,0,1,5,5,1,4,1,1,5,5,5,5,2,2,3,3,2,2,1,3,4,2,4,-0.408646455,-0.840773326,-1.970508838,1,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4897,3,2,0.048623189,1,85387,0,1,0,2,0,1,0,0,0,1,2,4,3,2,1,4,4,5,5,5,1,1,2,3,3,3,1,1,3,2,2,0.964463277,0.964927015,-1.27386683,1,1,0,0,2,0,0,1,0,0,1,1,1,0,1,2,0,0,3,1,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4898,3,4,0.028330094,1,85212,0,1,0,2,0,1,0,0,0,2,4,1,5,5,2,3,3,5,5,4,1,1,3,1,1,1,2,3,2,2,2,0.7702544,-0.804628405,0.276832942,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
4899,49,4,0.046070619,0,98087,1,0,0,2,0,1,0,0,0,2,4,1,4,5,1,1,1,2,3,2,2,2,2,2,2,2,2,2,4,3,4,0.012144987,-0.201512737,-0.411345787,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4900,4,4,0.033467395,1,85207,0,1,0,1,1,0,0,0,0,2,4,2,4,5,2,1,1,2,5,2,2,2,2,2,2,2,2,2,3,2,2,-0.076726605,0.550173278,0.364459115,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
4902,3,2,0.058804415,1,85210,1,0,0,1,1,0,0,0,0,1,1,1,4,4,1,2,1,2,3,1,2,2,2,2,2,2,2,2,4,3,3,0.017505019,2.33341285,-1.346934661,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
4909,3,4,0.027061615,1,85029,1,0,0,2,0,1,0,0,0,2,5,3,2,3,1,2,1,4,4,1,2,2,2,2,1,2,2,3,3,3,4,0.211294636,-1.097733386,-0.065546469,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4911,3,4,0.019337531,1,85257,1,0,0,3,0,0,1,0,0,3,4,3,4,4,2,2,2,4,4,2,1,1,1,1,2,2,2,2,1,2,1,-1.577156918,-0.126707826,0.501490006,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,1,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
4916,3,2,0.03263515,1,85351,0,1,0,2,0,1,0,0,0,1,4,1,5,5,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,4,1,1.333657608,0.699959032,0.938349826,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,1,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
4918,3,4,0.074745594,1,85033,0,1,0,3,0,0,1,0,0,1,5,3,1,5,3,5,1,3,5,5,2,2,2,2,2,1,1,2,4,4,3,0.39974574,1.539490655,-1.821257914,1,0,0,1,4,0,0,1,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4919,3,2,0.017765876,1,85053,1,0,0,4,0,0,0,1,0,2,5,2,4,5,4,3,5,4,3,4,1,2,2,1,3,1,2,3,1,2,3,0.568980554,1.150772518,0.096656387,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4920,3,2,0.014480237,1,85263,0,0,1,2,0,1,0,0,0,2,4,3,4,3,3,3,2,3,5,3,2,2,2,2,2,2,2,2,4,3,3,0.111015402,-0.285769744,0.802096908,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
4921,3,4,0.011398406,1,85050,0,1,0,2,0,1,0,0,0,2,5,5,1,5,3,4,1,5,3,4,2,2,2,2,2,2,2,2,4,3,3,-0.707129403,-0.673658329,-1.122527427,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
4928,3,2,0.064328679,1,85013,1,0,0,2,0,1,0,0,0,1,3,1,4,4,1,3,1,3,3,3,1,1,3,2,3,1,1,3,3,2,3,-0.183094485,0.648035023,0.121142359,0,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
4932,3,2,0.047137238,1,85351,0,1,0,5,0,0,0,0,1,5,5,5,1,1,1,5,5,5,5,5,3,1,1,1,3,1,1,1,2,2,2,0.802085755,0.429664975,0.410178302,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
4936,3,3,0.020153542,1,85017,1,0,0,4,0,0,0,1,0,3,5,2,3,3,1,4,2,4,4,3,1,3,3,3,3,1,2,1,3,2,4,-0.275188366,0.795260244,0.237627979,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
4937,3,2,0.004664508,1,85040,1,0,0,3,0,0,1,0,0,2,4,3,3,5,1,1,1,5,5,1,1,1,3,1,1,1,1,3,1,1,1,-2.941581238,-1.213344068,-1.906373627,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
4938,3,4,0.035497206,1,85351,0,1,0,2,0,1,0,0,0,3,5,4,4,5,1,1,1,3,3,4,2,2,1,2,2,1,1,2,4,4,1,0.740971556,-1.271704015,-1.81684179,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
4940,3,4,0.1378727,1,85374,0,1,0,1,1,0,0,0,0,1,3,1,4,4,4,3,3,3,3,3,2,3,2,3,3,1,1,3,2,2,2,0.874386299,1.000751711,0.558311167,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
4941,3,4,0.036433724,1,85008,1,0,0,1,1,0,0,0,0,3,6,5,4,5,3,3,2,4,5,3,1,1,1,1,3,3,1,3,1,2,1,-1.20158759,-0.891740531,-2.525283138,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,0,3
4943,3,2,0.036508874,1,85006,1,0,0,3,0,0,1,0,0,2,5,4,5,5,3,2,1,3,5,5,2,2,2,2,2,2,2,2,3,2,2,-0.255050615,0.414430261,0.104861679,0,0,1,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
4945,3,4,0.122897117,1,85374,0,1,0,1,1,0,0,0,0,2,4,2,3,2,1,1,3,2,4,2,2,1,2,2,2,2,2,2,4,3,4,0.025709228,0.311302668,0.264718132,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
4946,49,4,0.05192134,0,98367,0,1,0,2,0,1,0,0,0,2,5,1,2,4,1,4,3,2,5,2,2,3,2,3,2,2,2,2,3,2,3,0.256034483,-0.978594094,1.414842738,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1
4948,3,4,0.011164956,1,85387,0,1,0,2,0,1,0,0,0,2,5,4,4,5,3,3,4,5,5,3,2,1,2,2,3,2,2,2,2,2,3,-1.03610508,-0.906651192,-0.569873052,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4949,3,4,0.017886648,1,85375,0,1,0,2,0,1,0,0,0,3,4,2,2,4,3,3,3,4,4,4,2,2,2,2,2,2,2,2,3,2,2,-0.371083004,-0.517544779,-0.270428467,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4951,3,4,0.173630072,1,85383,0,1,0,3,0,0,1,0,0,3,3,4,3,4,2,3,3,4,3,3,2,2,2,2,2,2,2,2,3,2,3,-0.42342942,-0.074512585,0.571497046,1,0,1,1,4,0,1,0,0,1,2,0,3,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
4953,3,4,0.015554324,1,85225,1,0,0,2,0,1,0,0,0,2,5,1,5,4,2,3,1,3,3,1,2,2,2,2,2,2,2,2,3,2,4,-0.703586491,-1.230314631,1.321727614,1,0,1,0,3,0,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
4954,3,4,0.014444721,1,85304,1,0,0,2,0,1,0,0,0,1,4,3,2,5,2,4,1,4,4,3,1,3,1,1,3,2,2,2,2,2,2,0.259714491,-1.771539656,0.987540349,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
4955,31,2,0.060224528,0,7060,0,1,0,4,0,0,0,1,0,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,0.067731785,0.818495615,0.088087581,0,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
4957,3,4,0.033322114,1,85210,1,0,0,2,0,1,0,0,0,3,4,4,4,5,1,4,1,2,5,2,2,2,2,2,2,2,2,2,3,3,4,-0.153798478,-0.385538292,0.479482878,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
4958,3,4,0.034095319,1,85306,1,0,0,1,1,0,0,0,0,1,1,0,5,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,2,1,0.190183903,0.246764291,-0.266658556,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,1,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
4959,3,2,0.028017265,1,85043,0,1,0,3,0,0,1,0,0,3,4,3,4,5,1,1,1,1,5,3,1,1,3,1,3,1,1,3,1,2,1,-0.224229481,0.469675865,0.176028764,1,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
4960,3,4,0.028773165,1,85253,0,1,0,2,0,1,0,0,0,2,6,3,3,2,1,5,1,2,5,4,2,3,2,2,2,2,2,1,2,2,3,1.184417594,1.148520245,0.20197183,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
4962,3,4,0.039913318,1,85303,0,1,0,1,1,0,0,0,0,1,4,1,4,5,3,1,1,1,5,1,2,1,1,2,2,2,2,2,4,3,4,1.267004313,-0.867286867,0.10224757,1,0,0,1,4,0,0,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4966,3,4,0.112859289,1,85041,0,1,0,1,1,0,0,0,0,2,5,2,4,4,1,2,1,3,4,3,1,1,1,1,1,2,2,2,3,3,3,-0.909990544,-1.64756631,0.579243462,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4967,49,2,0.062167077,0,98388,0,1,0,1,1,0,0,0,0,1,4,3,2,5,2,2,2,4,5,4,1,1,1,3,1,3,1,3,1,2,2,0.89070675,1.023550582,0.779488576,0,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,0,2
4968,49,2,0.071513953,0,98105,1,0,0,4,0,0,0,1,0,1,3,5,5,3,5,5,2,5,5,5,2,2,2,3,2,2,3,1,2,2,2,0.735460939,1.251477743,0.740420357,1,0,0,0,1,1,1,0,1,0,2,0,2,0,1,2,0,1,2,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4970,3,2,0.096770642,1,85249,0,1,0,1,1,0,0,0,0,1,2,0,5,1,1,1,1,4,5,3,2,1,2,2,2,2,2,1,4,2,2,0.157664677,0.401067177,1.092010503,1,1,0,0,2,0,0,0,1,0,1,1,1,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
4971,3,4,0.001960177,1,85017,1,0,0,2,0,1,0,0,0,2,3,3,4,2,2,3,2,2,3,3,1,1,1,2,2,1,1,2,3,3,3,-1.827099164,0.496531252,1.154196479,1,1,0,0,2,0,0,0,0,0,2,0,5,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
4974,3,4,0.037937422,1,85051,1,0,0,5,0,0,0,0,1,1,5,5,5,5,5,5,3,5,5,5,1,1,1,1,3,1,1,3,2,2,2,1.090489457,-0.279551066,0.370872872,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4976,3,4,0.00724006,1,85326,0,1,0,1,1,0,0,0,0,1,2,3,4,4,3,4,2,3,5,3,3,3,2,3,1,1,2,3,2,2,2,0.905313672,0.266633968,0.600656602,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4977,3,2,0.064234469,1,85374,0,1,0,2,0,1,0,0,0,1,3,2,4,4,3,4,3,4,4,4,2,2,1,2,2,2,2,2,1,3,1,-0.292896021,0.140328378,0.206023065,1,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
4982,3,4,0.044549885,1,85205,0,1,0,3,0,0,1,0,0,2,5,3,4,4,2,2,2,4,4,4,1,1,2,2,1,3,1,2,1,3,3,-0.180725136,0.2109643,0.049366915,0,0,1,0,3,1,1,0,1,0,2,0,2,0,1,2,0,1,2,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
4983,3,2,0.056171833,0,85142,0,1,0,1,1,0,0,0,0,1,5,0,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,-1.310283536,0.228006433,-1.152078935,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
4984,3,4,0.032155399,1,85308,0,1,0,2,0,1,0,0,0,1,2,2,4,5,2,2,2,3,4,4,1,1,1,1,1,1,1,2,1,3,3,0.828335194,0.456035407,-1.53944555,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
4987,3,2,0.267362052,1,85006,1,0,0,1,1,0,0,0,0,1,3,2,3,4,3,3,2,4,4,3,2,2,2,2,3,3,2,2,1,2,2,-0.279508518,-0.661196267,0.304136712,1,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
4989,3,4,0.04069164,1,85301,1,0,0,3,0,0,1,0,0,2,6,1,3,3,4,4,3,5,4,4,1,1,2,1,1,1,1,2,3,3,4,-0.537873915,-0.023172293,-1.275262066,1,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,1,1,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
4990,3,4,0.004611968,0,85139,0,1,0,3,0,0,1,0,0,2,5,3,3,3,4,1,1,4,3,1,2,2,2,2,2,2,2,2,4,4,4,-0.375474702,0.755676555,-0.676932034,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4991,3,4,0.029173185,1,85283,1,0,0,1,1,0,0,0,0,2,1,0,5,4,1,1,4,4,4,3,2,2,2,2,2,2,2,2,3,3,3,-1.685070128,-0.182861692,0.432011027,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4993,3,1,0.067514702,1,85225,1,0,0,5,0,0,0,0,1,3,3,3,3,5,3,3,3,3,4,3,2,2,2,2,2,2,2,2,3,3,3,-0.528708078,-0.150133178,1.479908605,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
4994,49,4,0.012359841,0,98367,0,1,0,4,0,0,0,1,0,3,5,5,2,5,2,3,1,4,5,4,2,2,2,2,2,2,2,3,3,3,3,0.59100029,-2.265733117,0.220663566,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1
4998,3,4,0.049418825,1,85304,1,0,0,2,0,1,0,0,0,2,4,2,3,5,2,2,4,4,3,3,1,1,1,1,1,1,1,3,1,2,1,-1.337765432,-0.680518068,-1.694646965,1,1,0,0,2,0,0,1,0,0,1,1,1,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
4999,33,4,0.045788832,0,11427,1,0,0,4,0,0,0,1,0,3,6,3,3,5,2,1,1,4,5,5,2,2,2,2,2,2,2,3,3,3,4,0.061916951,-0.797568731,0.928773332,0,0,1,0,3,0,1,0,1,0,2,0,2,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,0,1,4
5000,3,2,0.032467592,1,85345,0,1,0,5,0,0,0,0,1,3,5,3,4,2,2,3,3,3,3,3,3,1,2,2,3,2,2,2,2,3,2,0.41010791,0.354806023,0.672336776,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
5002,3,4,0.070981563,1,85021,1,0,0,1,1,0,0,0,0,1,3,0,2,2,2,4,2,4,4,1,3,1,3,3,2,2,2,1,2,2,4,-0.64728346,0.73664803,-0.641192827,1,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
5006,3,1,0.106056849,1,85308,0,1,0,2,0,1,0,0,0,3,5,2,3,3,3,5,3,4,1,2,1,1,3,2,3,3,3,3,3,2,2,0.56092249,0.539687942,0.327429998,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5007,3,2,0.016495111,1,85208,0,1,0,2,0,1,0,0,0,1,3,2,5,3,1,3,1,1,5,3,2,2,3,3,2,2,2,2,3,2,3,0.416029534,-0.290035008,0.895896331,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,1,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
5008,49,3,1.029198004,0,98270,0,1,0,3,0,0,1,0,0,1,5,3,3,4,1,1,1,1,5,1,1,1,3,2,2,2,2,3,4,3,4,1.086040349,-0.686522882,-0.643223461,1,0,0,0,1,0,0,0,0,1,2,0,3,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
5010,3,4,0.00639927,1,85032,0,1,0,3,0,0,1,0,0,1,5,3,5,5,1,1,1,5,5,5,2,2,3,2,2,2,3,3,4,1,4,0.17271289,-0.527206456,-0.781693457,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
5011,3,2,0.128043596,1,85016,1,0,0,2,0,1,0,0,0,2,3,0,5,4,2,2,4,3,3,4,2,2,2,2,2,2,2,2,4,4,4,1.137062707,1.679793561,-1.159707414,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
5012,3,2,0.235073279,1,85043,0,1,0,2,0,1,0,0,0,3,4,4,4,3,5,4,5,5,4,4,2,2,2,3,3,2,2,2,3,3,3,0.501524047,1.163866503,0.737920326,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
