ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_flooding_impact_wlb,flooding_imp_1,flooding_imp_2,flooding_imp_3,flooding_imp_4,flooding_imp_5,ext_flooding_cope,ext_flooding_likely_repeat,ext_flooding_affect,ext_flooding_lkly_normal_business,ext_flooding_lkly_stay_home,ext_flooding_lkly_seek_shelter,ext_flooding_lkly_social_connection,ext_flooding_lkly_leave_town,ext_flooding_lkly_supplies,ext_flooding_lkly_follow_officials,ext_flooding_lkly_comm_supports,ext_flooding_wfh,ext_flooding_car_travel,ext_flooding_walk_bike_mode,ext_flooding_transit_use,ext_flooding_stay_home,ext_flooding_stay_family_friends,ext_flooding_check_family_friends,ext_flooding_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
5219,28,2,2.898973206,0,68660,0,0,1,3,0,0,1,0,0,1,3,3,3,4,4,5,5,4,4,5,1,1,1,1,3,2,2,2,0.277528997,0.687869814,0.961779182,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
5220,39,2,0.508469322,0,15112,0,1,0,2,0,1,0,0,0,2,4,3,3,4,1,1,1,5,5,3,2,1,1,1,3,3,2,3,0.2928183,1.292254462,0.869333789,0,0,0,0,1,1,1,0,1,0,2,0,2,0,0,3,0,0,3,1,0,1,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
5238,7,2,2.381884302,0,6877,0,1,0,4,0,0,0,1,0,3,5,5,4,4,3,3,4,4,4,4,3,1,1,1,3,2,2,2,-0.319588047,0.781502856,0.137134677,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,0,1
5240,31,4,0.10748783,0,8638,1,0,0,2,0,1,0,0,0,2,2,0,5,3,3,3,3,3,3,3,2,2,1,1,3,2,2,4,-0.550469146,0.347019017,-0.176438863,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,0,1,4
5245,16,2,0.909813791,0,52807,0,1,0,1,1,0,0,0,0,1,5,0,5,1,1,1,1,1,5,1,2,2,2,2,2,4,4,4,-0.013595225,-2.024177517,-1.744880516,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,0,-9,0,1,0,0,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
5248,33,4,0.223151264,0,13679,0,0,1,1,1,0,0,0,0,1,3,1,5,4,1,1,1,4,4,4,2,2,2,2,2,4,3,3,0.481400027,-1.214881219,1.067050357,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5249,33,4,0.329573715,0,13774,0,0,1,1,1,0,0,0,0,1,5,1,5,5,1,4,1,5,5,5,2,1,2,2,2,3,3,4,0.876037646,0.045643013,-0.42102808,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5256,39,4,0.149028526,0,15014,1,0,0,2,0,1,0,0,0,1,2,1,5,5,1,1,1,1,5,2,2,1,1,2,3,3,3,3,-0.261527749,-1.393574045,-1.877263311,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
5258,33,2,0.496946896,0,13801,0,0,1,4,0,0,0,1,0,3,2,3,3,4,1,3,3,4,3,3,2,1,2,2,2,4,3,3,-0.074297699,0.217164642,0.593578905,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,1,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5259,39,2,1.006121277,0,15501,0,1,0,3,0,0,1,0,0,3,4,4,4,5,4,4,5,5,5,4,2,3,2,2,3,3,3,3,0.73755963,1.352543513,0.630637739,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5260,33,2,1.858841679,0,11237,1,0,0,5,0,0,0,0,1,1,5,5,5,5,5,4,5,4,5,5,3,3,3,2,3,3,2,3,0.732356119,0.978318593,1.200879772,0,0,0,0,1,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,1,1,0,0,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
5264,33,4,0.352418738,0,10990,0,1,0,1,1,0,0,0,0,1,1,0,5,4,5,3,4,5,5,4,2,3,3,2,3,2,2,3,0.255114511,0.557559604,-0.296535891,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
5266,33,2,0.335860994,0,13618,0,0,1,1,1,0,0,0,0,1,2,1,1,5,1,1,1,3,3,1,2,1,1,2,3,3,3,4,-0.861332047,-0.341451642,1.516356248,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,1,1,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,33,2,0.380203299,0,10027,1,0,0,1,1,0,0,0,0,2,2,2,2,3,2,2,2,2,3,2,2,2,3,1,3,3,4,4,-1.924830564,-0.132433391,0.084708765,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
5272,39,2,3.462478269,0,18704,0,1,0,5,0,0,0,0,1,1,1,5,5,5,1,4,4,2,4,4,2,2,2,2,2,3,3,4,0.860842532,-1.784691123,0.478729316,0,0,1,0,3,0,0,1,0,0,1,1,1,0,1,2,0,0,3,0,0,0,1,1,0,-9,0,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5274,33,2,1.958086624,0,11803,1,0,0,3,0,0,1,0,0,1,1,0,4,4,4,4,5,5,5,4,2,2,2,2,2,3,3,3,1.122103362,1.465400162,0.788874879,0,1,0,0,2,0,1,1,0,0,1,1,1,0,0,3,0,1,2,1,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,4
5276,7,4,0.639597291,0,6105,1,0,0,2,0,1,0,0,0,1,2,0,5,5,1,2,3,5,5,2,2,1,1,1,1,3,2,4,-0.24296966,0.091999184,-0.502961597,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
5277,31,2,0.387948687,0,7724,0,1,0,1,1,0,0,0,0,1,6,1,3,3,3,3,2,3,3,3,2,2,2,2,2,4,3,4,-1.182227335,-0.380363278,-0.831683481,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,1,2,1,0,0,0,0,0,-9,0,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,0,3
5283,15,2,0.294328957,0,46311,0,1,0,1,1,0,0,0,0,1,2,0,3,3,4,4,3,2,4,4,2,2,2,2,2,3,3,3,0.029780699,0.871734614,-0.360908327,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,-9,0,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2
5286,36,2,0.586655446,0,44669,0,0,1,2,0,1,0,0,0,2,4,3,4,4,2,3,2,4,4,3,2,1,2,2,3,3,3,3,0.174805793,-0.092896874,0.063630636,0,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5287,21,4,0.169500596,0,21703,0,1,0,2,0,1,0,0,0,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,-0.870553864,0.106474482,-0.646524248,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
5290,42,4,1.338688051,0,29640,0,1,0,2,0,1,0,0,0,3,3,1,4,5,2,4,1,4,5,4,2,3,2,2,2,3,2,4,0.593143707,-0.614520573,-0.103776492,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5295,10,2,0.579063676,0,32233,0,1,0,3,0,0,1,0,0,3,5,5,1,5,1,1,1,2,4,1,1,1,1,1,3,1,3,1,-2.34257908,-0.661865604,-0.789871859,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,1,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5298,48,2,1.507438543,0,24153,0,1,0,3,0,0,1,0,0,2,5,5,4,4,5,4,1,5,5,5,2,2,2,2,2,3,2,2,1.395227072,0.263511458,0.947319139,0,0,1,0,3,0,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
5299,45,2,0.720281751,1,77019,1,0,0,1,1,0,0,0,0,1,5,1,2,5,1,4,1,5,5,5,3,1,2,2,3,2,2,2,0.542345191,-0.857003301,0.714355712,1,1,0,0,2,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
5304,10,4,0.972300287,0,33947,0,0,1,1,1,0,0,0,0,2,4,3,1,5,1,4,4,5,5,5,2,1,1,1,3,2,2,2,1.857999897,-0.92296828,0.7153894,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,39,2,0.145195352,0,19335,0,1,0,3,0,0,1,0,0,2,4,1,4,4,2,2,2,2,3,3,2,2,2,2,2,3,3,4,-0.472676469,0.607985288,-0.512363603,1,1,0,0,2,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,0,2
5321,31,2,0.297498632,0,7111,1,0,0,1,1,0,0,0,0,3,5,5,5,5,5,5,5,5,5,5,3,1,1,1,2,3,2,1,0.080033753,1.410229305,1.349490319,0,1,0,0,2,0,0,0,1,0,1,1,1,1,0,1,0,1,2,0,0,1,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,4
5326,34,1,1.498508711,0,27410,0,1,0,3,0,0,1,0,0,3,2,4,2,1,3,4,1,5,5,3,2,1,2,2,3,4,2,2,0.385084513,-1.711325554,1.689628926,1,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5327,34,2,1.001875284,0,27893,0,1,0,3,0,0,1,0,0,2,3,3,4,3,4,4,5,4,4,2,2,2,2,2,2,3,2,2,0.66999722,1.041677073,0.591537126,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
5330,15,2,0.844420826,0,46517,0,1,0,2,0,1,0,0,0,3,4,4,4,5,4,3,4,3,5,4,2,3,2,2,2,2,3,2,-0.536960451,0.784900031,0.637445106,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,1,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5331,33,2,0.352063003,0,11225,1,0,0,5,0,0,0,0,1,1,1,5,4,5,1,1,1,4,5,1,2,2,2,2,2,3,2,3,-0.077982444,-0.87416786,0.838602563,1,0,0,0,1,0,1,0,1,0,2,0,2,0,1,2,0,0,3,0,0,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,0,3
5332,46,2,30.19834591,0,84074,0,1,0,3,0,0,1,0,0,2,3,4,4,4,3,3,3,3,5,4,2,3,2,2,2,3,3,3,0.67070514,1.047654679,0.883394835,1,0,0,0,1,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2
5333,33,2,0.806111829,0,12043,0,1,0,3,0,0,1,0,0,2,4,3,4,4,4,5,3,5,5,4,2,2,1,2,3,3,2,3,-0.211032881,1.243882147,-0.420131266,1,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
5339,10,4,0.289588952,0,32091,0,1,0,4,0,0,0,1,0,3,4,4,3,4,3,3,3,4,4,4,1,1,1,1,2,1,1,1,0.039067363,0.746392774,0.076387477,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5345,34,2,0.388799489,0,27520,0,1,0,2,0,1,0,0,0,2,3,3,3,4,5,4,2,4,4,5,1,2,2,2,3,1,3,4,0.636500213,1.177730874,-0.009062385,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
5347,10,2,5.417767066,1,32836,0,1,0,2,0,1,0,0,0,2,4,3,4,4,5,5,4,4,4,5,2,2,2,2,2,3,3,3,0.8903751,0.487383011,-0.021087946,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,3,0,0,3,1,0,1,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,0,1
5359,11,2,0.906565574,0,30236,0,1,0,2,0,1,0,0,0,3,1,4,4,3,4,4,4,4,5,1,3,2,3,2,3,2,3,2,-0.221989099,0.530867917,-0.672133665,1,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
5360,42,2,4.045660899,0,29520,0,0,1,2,0,1,0,0,0,2,2,1,2,5,2,2,2,5,5,3,2,2,2,2,2,4,3,4,0.074447346,-0.731062733,0.481420125,1,0,0,0,1,0,1,0,0,1,2,0,3,0,0,3,0,1,2,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5368,33,2,0.821943436,0,10469,1,0,0,2,0,1,0,0,0,2,5,3,1,3,4,4,5,5,5,4,1,1,1,1,3,2,2,2,0.469662245,0.740844105,0.449870095,0,0,0,0,1,1,1,0,1,0,2,0,2,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
5373,11,2,2.432606897,0,30180,0,1,0,3,0,0,1,0,0,3,6,5,1,5,3,5,5,1,3,4,2,1,1,1,3,2,2,2,-0.71495447,0.517619023,1.092690185,1,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5376,36,3,0.271761375,0,45206,1,0,0,3,0,0,1,0,0,1,4,3,3,4,5,4,4,4,3,3,2,2,2,2,3,2,3,2,-1.077889633,1.141885736,-0.945962725,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
5383,11,2,1.619577484,0,31082,0,1,0,2,0,1,0,0,0,3,4,5,3,5,3,3,3,5,5,5,2,2,1,1,1,2,2,2,0.22805341,1.04166514,0.64835864,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5384,18,2,1.007070738,0,40962,0,0,1,2,0,1,0,0,0,3,4,3,3,4,4,3,5,5,4,4,2,3,2,2,1,2,2,1,-0.069828219,0.729575557,0.456678473,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,1,2,1,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5393,11,2,1.678369534,0,31322,0,1,0,3,0,0,1,0,0,2,5,5,1,4,2,3,3,4,3,4,2,1,3,1,3,1,2,2,-2.019099457,0.611220417,1.255491884,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,1,2,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5394,23,2,0.338965339,0,48174,0,1,0,2,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,4,-0.261471522,0.655228308,-0.881774822,1,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,1,0,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,0,1
5398,26,4,0.864848699,0,63122,0,1,0,4,0,0,0,1,0,3,5,3,2,4,2,2,2,4,4,2,3,1,2,2,3,1,2,2,-0.170389939,0.147923175,-0.758400885,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
5406,7,3,5.084674777,0,6854,1,0,0,1,1,0,0,0,0,1,4,1,4,5,2,2,1,5,5,5,2,2,2,2,2,3,2,2,0.011298353,0.830730791,0.290260957,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,0,3
5408,15,4,1.478793281,0,46517,0,1,0,5,0,0,0,0,1,1,6,3,4,3,4,4,5,5,5,5,3,3,2,2,2,4,3,4,0.703720801,-0.563105798,1.23591789,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5416,36,2,1.330469981,0,44484,0,1,0,2,0,1,0,0,0,1,4,1,4,4,3,3,3,1,4,4,2,3,2,3,3,1,1,2,-0.840355265,1.317662612,0.287280937,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
5420,11,2,1.535811408,0,30311,0,1,0,3,0,0,1,0,0,2,4,4,3,5,4,5,4,3,4,5,3,2,2,2,2,2,3,2,-0.849085224,0.243209007,-1.040977825,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,0,3
5426,39,2,5.038970671,0,19013,0,1,0,2,0,1,0,0,0,1,5,3,5,4,4,4,4,5,5,4,2,2,2,1,3,3,2,2,0.909102697,1.039190108,0.998372285,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,3,1,0,1,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,0,0,0,1,4
5428,31,2,0.636228802,0,8861,1,0,0,5,0,0,0,0,1,3,4,3,1,1,5,5,5,3,5,5,2,3,3,3,3,2,2,3,0.5597026,-0.505579658,0.401927964,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
5429,33,1,22.75281203,0,10016,1,0,0,4,0,0,0,1,0,2,3,4,3,4,4,3,3,3,3,5,3,2,2,2,2,3,3,2,-0.261102534,1.596080558,-0.144117795,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
5432,41,2,17.93720333,0,2907,1,0,0,2,0,1,0,0,0,2,1,0,5,5,3,5,1,4,3,1,2,2,1,2,3,2,2,4,-1.194966425,1.098102293,0.298301081,0,0,0,0,1,0,0,0,0,0,2,0,5,1,0,1,0,0,3,1,1,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
5442,45,2,12.56016865,0,73301,1,0,0,3,0,0,1,0,0,2,3,5,4,5,5,4,5,4,5,5,2,2,2,2,2,3,3,3,0.636364249,0.374761695,0.315066895,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5444,42,4,0.27000194,0,29111,0,0,1,5,0,0,0,0,1,5,4,1,1,5,1,2,2,5,4,1,3,1,3,2,3,4,4,4,-2.596659921,-1.330508161,1.194937287,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,1,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5447,7,2,0.548687098,0,6076,0,1,0,2,0,1,0,0,0,1,1,3,4,4,2,4,2,4,4,5,2,2,3,2,2,3,3,3,0.657223851,0.738261299,0.483164121,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,1,0,0,1,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
5448,31,2,0.90037585,0,8361,0,1,0,3,0,0,1,0,0,3,1,2,1,1,3,3,4,5,5,5,2,2,3,3,3,2,2,2,0.073576002,0.468364572,1.098835567,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,3,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5449,45,2,2.099833227,1,77078,0,1,0,4,0,0,0,1,0,1,5,4,3,3,3,5,5,5,5,5,3,3,3,3,3,2,2,2,1.25324985,1.355569333,1.02341003,0,0,0,0,1,0,1,0,1,0,2,0,2,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
5459,23,4,0.978855177,0,49441,0,1,0,2,0,1,0,0,0,3,3,2,2,4,2,3,4,5,4,4,3,3,1,2,2,3,3,3,-1.724020187,0.340418756,0.892960342,0,1,0,0,2,0,0,0,0,0,2,0,5,1,0,1,0,1,2,1,0,0,0,1,1,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
5460,19,2,2.129431815,0,70560,0,1,0,4,0,0,0,1,0,2,5,3,4,5,4,4,4,4,4,5,2,3,2,2,2,4,2,2,0.128556736,0.914673252,0.59875426,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,1,0,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5463,11,2,0.829236385,0,30331,0,1,0,3,0,0,1,0,0,2,3,2,3,3,4,3,3,3,3,3,3,1,1,2,1,3,3,3,-0.064585513,-0.006422258,-0.691047165,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
5466,10,2,0.468361817,1,33145,1,0,0,4,0,0,0,1,0,2,5,4,4,5,3,4,4,5,4,5,3,1,2,2,2,3,3,3,1.118181982,1.157456394,0.554461202,0,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,1,0,2,0,0,0,1,4
5467,33,2,0.998158456,0,14532,0,0,1,2,0,1,0,0,0,3,2,4,2,3,3,1,5,3,4,3,2,2,2,2,3,3,4,3,-0.924499228,0.621747598,0.445253995,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,0,1
5469,33,4,0.422562948,0,12182,1,0,0,2,0,1,0,0,0,1,5,4,4,5,1,1,1,4,4,4,3,1,1,1,3,1,2,1,0.725603604,0.990308194,0.990454151,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
5474,11,2,0.785219051,0,30135,0,1,0,3,0,0,1,0,0,3,4,3,3,3,4,3,3,3,3,3,2,3,3,2,2,2,3,2,-0.139313516,0.436199822,0.29968645,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,2,0,1,2,1,0,0,1,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
