ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_cold_impact_wlb,cold_imp_1,cold_imp_2,cold_imp_3,cold_imp_4,cold_imp_5,ext_cold_cope,ext_cold_likely_repeat,ext_cold_affect,ext_cold_lkly_normal_business,ext_cold_lkly_stay_home,ext_cold_lkly_seek_shelter,ext_cold_lkly_social_connection,ext_cold_lkly_leave_town,ext_cold_lkly_supplies,ext_cold_lkly_follow_officials,ext_cold_lkly_comm_supports,ext_cold_indoor_restaurant,ext_cold_takeout_pickup,ext_cold_food_delivery,ext_cold_public_indoors,ext_cold_wfh,ext_cold_commute,ext_cold_car_travel,ext_cold_transit_use,ext_cold_stay_home,ext_cold_stay_family_friends,ext_cold_check_family_friends,ext_cold_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
4753,34,2,0.37665619,0,27205,0,1,0,3,0,0,1,0,0,3,4,4,4,4,2,2,2,4,4,2,2,2,2,1,2,2,2,2,2,3,2,4,-0.572514826,-0.847060872,0.640380727,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,0,1
4755,49,2,0.083278195,0,98042,0,1,0,4,0,0,0,1,0,4,5,4,4,5,2,2,5,4,5,5,1,1,3,2,3,1,1,1,3,1,2,2,0.821889351,0.240766908,0.613285231,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4756,49,4,0.015442267,0,98177,0,1,0,1,1,0,0,0,0,1,4,1,5,5,1,1,1,5,3,1,2,2,2,4,2,2,2,2,2,4,3,4,-0.524751254,-1.010462968,-1.418445981,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
4757,30,2,2.863571176,0,3060,0,1,0,4,0,0,0,1,0,2,5,5,2,4,2,4,2,5,5,4,2,2,2,1,3,1,1,1,3,2,2,3,0.357342648,0.309652272,0.824061554,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,1,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
4759,49,2,0.00893992,0,98371,0,1,0,4,0,0,0,1,0,2,5,5,1,5,1,4,1,4,4,1,2,1,3,1,2,2,1,3,3,2,2,4,-0.157788652,-0.62354896,-1.573112624,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,0,3
4760,49,2,0.155834223,0,98006,0,1,0,2,0,1,0,0,0,3,4,4,2,4,1,1,3,4,3,1,2,2,2,4,2,3,1,1,3,4,4,4,-1.203353966,-0.709393552,-0.439786658,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
4762,49,2,0.013801612,0,98467,0,1,0,2,0,1,0,0,0,2,4,3,2,3,2,3,1,4,4,2,3,3,2,2,2,1,2,2,3,4,2,4,0.417471516,-0.379058539,-0.732077801,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,3,0,1,0,2,0,0,1,0,3
4763,45,2,1.752977674,1,78726,0,1,0,1,1,0,0,0,0,1,5,1,4,4,2,3,2,4,4,4,2,2,2,3,2,2,2,2,2,3,2,2,0.85327655,0.571136589,0.341490461,1,0,1,0,3,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,49,2,0.058073021,0,98104,1,0,0,5,0,0,0,0,1,3,5,5,2,5,1,1,2,5,5,5,1,1,3,1,2,2,2,1,2,3,3,1,-0.750273561,-0.686697459,1.791664255,1,1,0,0,2,1,1,0,1,0,2,0,2,0,0,3,0,1,2,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
4769,45,2,3.418293817,1,78526,0,1,0,2,0,1,0,0,0,1,1,2,5,4,2,3,1,4,4,3,2,2,2,3,2,2,2,2,2,4,3,4,0.264289426,0.031961499,0.687813064,1,1,0,0,2,0,0,1,0,0,1,1,1,0,1,2,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
4769,45,2,3.418293817,1,78526,0,1,0,2,0,1,0,0,0,1,1,2,5,4,2,3,1,4,4,3,2,2,2,3,2,2,2,2,2,4,3,4,0.264289426,0.031961499,0.687813064,1,1,0,0,2,0,0,1,0,0,1,1,1,0,1,2,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
4771,49,2,0.232125995,0,98121,1,0,0,1,1,0,0,0,0,2,5,2,4,3,1,3,1,3,5,4,3,1,1,3,3,1,2,3,2,3,2,2,-0.851438803,0.240474649,0.380121715,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
4773,9,3,0.132090222,0,20011,1,0,0,4,0,0,0,1,0,1,4,3,4,4,3,3,4,4,3,3,2,3,2,3,3,2,2,3,3,3,3,2,-0.198324578,0.292453282,-0.272580366,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
4776,49,2,0.063119822,0,98404,0,1,0,2,0,1,0,0,0,2,6,3,5,4,1,1,1,3,2,1,2,2,2,3,2,2,1,2,2,1,2,3,-1.665602345,-0.950657891,0.557686678,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,0,1,4
4779,1,2,0.861880994,0,36016,0,0,1,4,0,0,0,1,0,1,5,4,2,4,2,2,2,5,5,3,3,1,1,1,3,1,1,1,3,1,2,3,0.134972358,-1.09313467,0.70131693,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
4783,51,4,0.217494192,0,54911,0,1,0,1,1,0,0,0,0,1,5,1,4,4,2,2,2,4,4,4,2,2,2,4,2,2,2,2,2,4,3,4,0.55818535,-0.170360015,-0.157738844,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
4784,36,2,0.909485406,0,45067,0,1,0,5,0,0,0,0,1,5,5,5,1,4,4,1,1,1,4,1,1,1,1,2,2,2,1,2,3,1,1,3,-2.358521815,-0.086935601,-0.206469553,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,1,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
4785,4,4,0.652474455,0,72031,0,0,1,2,0,1,0,0,0,1,5,2,1,5,1,1,1,2,4,1,2,1,2,1,2,2,1,2,3,1,1,4,0.647856217,-1.161129038,0.790514864,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
4786,49,2,0.065301376,0,98275,0,1,0,2,0,1,0,0,0,2,4,3,4,4,2,3,3,4,5,4,2,2,2,3,2,2,2,2,2,4,3,3,-0.167325932,-0.785037193,0.179883392,1,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,0,3
4788,17,4,0.219528307,0,67147,0,0,1,5,0,0,0,0,1,1,3,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,-2.730799354,-0.752340823,-3.230425445,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
4792,33,2,0.470164444,0,10459,1,0,0,2,0,1,0,0,0,2,3,2,3,3,3,3,4,4,4,4,2,2,2,3,2,2,2,2,2,3,3,3,-0.105416948,0.113749564,-0.917941916,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,0,1,4
4794,30,2,0.226988857,0,3104,1,0,0,2,0,1,0,0,0,3,4,3,3,3,3,3,3,3,3,3,1,1,3,4,1,1,2,2,1,2,1,3,-0.588171547,0.453829971,0.138382764,1,1,0,0,2,1,1,0,1,0,2,0,2,0,1,2,0,0,3,0,0,0,1,0,1,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
4795,51,2,0.515862505,0,53714,0,1,0,1,1,0,0,0,0,1,4,1,5,5,1,1,1,3,3,1,1,1,1,1,2,2,1,2,3,3,3,3,-0.183451242,-1.170364798,-0.437552444,1,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4797,39,2,25.00370527,0,19038,0,1,0,1,1,0,0,0,0,1,4,0,5,5,5,5,5,5,5,5,3,1,3,2,2,2,2,3,3,3,2,2,0.042066005,-0.669682088,-0.295511106,1,1,0,0,2,0,0,1,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
4799,49,2,0.340603665,0,98201,1,0,0,4,0,0,0,1,0,2,5,5,4,4,2,3,2,4,4,3,2,2,2,4,2,2,2,2,3,4,2,4,0.022570699,-0.438556405,0.46614426,1,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,1,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,0,1,4
4801,23,4,4.968899699,0,48461,0,0,1,3,0,0,1,0,0,1,5,5,2,5,1,1,1,5,5,5,1,1,1,1,2,2,2,2,3,1,3,3,0.340269723,1.560006834,-1.308061472,1,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4803,23,4,0.460658815,0,49440,0,1,0,3,0,0,1,0,0,1,5,4,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,3,3,3,3,0.35141912,-0.054571512,-0.210761798,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
4804,31,2,0.423974441,0,7508,1,0,0,4,0,0,0,1,0,4,5,3,2,5,2,2,1,5,5,2,2,2,3,3,2,2,2,2,2,3,3,1,-0.332447098,-0.969137766,-1.965964331,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
4805,49,2,0.018680915,0,98371,0,1,0,2,0,1,0,0,0,1,2,3,4,4,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,0.100321239,-0.063347202,-0.310076287,0,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,1,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,0,3
4806,14,2,0.423901692,0,62002,0,1,0,3,0,0,1,0,0,3,4,3,4,3,4,4,2,4,4,4,2,3,3,2,2,2,2,1,3,3,2,3,-0.567336699,0.447555688,0.167686875,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
4810,15,2,1.149748854,0,47960,0,1,0,4,0,0,0,1,0,3,5,4,2,5,3,1,4,3,3,4,3,3,2,1,3,2,1,1,3,1,2,3,-0.646967594,-1.547087023,-0.036336289,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,0,0,-9,0,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
4811,33,2,7.378491229,0,14051,0,1,0,2,0,1,0,0,0,1,5,4,4,5,1,2,1,5,5,2,1,2,2,1,2,1,1,2,3,2,2,4,0.63323205,0.032104302,-0.377409723,1,1,0,0,2,0,1,0,0,0,2,0,5,0,0,3,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
4812,23,2,0.127001396,0,48393,0,1,0,5,0,0,0,0,1,1,5,3,5,3,4,5,5,5,5,5,2,2,3,2,3,2,3,3,3,2,2,2,0.134366105,0.320842094,1.454140639,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4818,36,2,0.301135228,0,44656,0,0,1,4,0,0,0,1,0,2,5,4,4,5,2,2,1,5,5,5,1,2,2,4,1,1,1,2,3,4,2,4,-0.687526457,-0.795188698,0.855136616,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
4819,49,2,0.04067631,0,98198,1,0,0,3,0,0,1,0,0,1,6,1,3,5,3,3,3,4,4,4,1,1,3,1,3,1,1,1,3,2,2,2,0.979216165,1.296431506,1.171499095,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,0,0,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,0,3
4820,49,4,0.015399266,0,98204,1,0,0,1,1,0,0,0,0,2,2,1,4,5,1,1,1,3,4,3,1,1,2,4,2,2,2,2,2,4,4,4,-0.272826887,-0.963151639,-0.047910823,0,1,0,0,2,1,1,1,0,1,2,0,3,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4821,23,4,0.292732264,0,48843,0,1,0,2,0,1,0,0,0,2,5,2,4,5,1,2,1,5,3,4,1,1,1,1,2,2,2,2,2,1,3,3,-1.781946548,-0.084125715,0.865641886,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4822,49,4,0.0083043,0,98346,0,1,0,1,1,0,0,0,0,1,3,1,2,4,1,2,2,3,5,3,2,2,2,3,2,2,2,2,2,3,2,3,0.210494399,-0.430425968,0.457707747,1,0,1,1,4,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,0,1
4823,39,3,1.583466756,0,19143,1,0,0,4,0,0,0,1,0,3,5,3,4,4,4,3,4,4,4,3,2,2,2,2,2,2,1,3,1,1,2,2,-1.009387104,0.908840458,0.483278903,0,1,0,0,2,1,1,0,1,0,2,0,2,0,0,3,0,0,3,1,1,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
4825,49,2,0.018640136,0,98122,1,0,0,4,0,0,0,1,0,3,5,4,3,3,2,2,2,5,1,1,1,1,3,3,2,2,2,1,3,1,2,2,-1.001656375,1.178508415,-1.004317045,1,1,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
4828,14,2,1.450591364,0,61526,0,0,1,4,0,0,0,1,0,3,5,3,4,5,1,3,1,4,4,3,1,1,2,4,2,3,2,2,2,3,3,4,1.116750618,0.819346407,0.489291864,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,1,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4829,49,2,0.050274066,0,98198,1,0,0,4,0,0,0,1,0,1,6,2,3,5,5,5,2,5,5,5,2,2,2,4,3,1,1,1,3,2,2,2,0.876538442,1.332528315,0.498768811,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,0,0,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,0,3
4833,22,2,0.330567556,0,1545,0,1,0,3,0,0,1,0,0,3,3,3,2,3,3,4,4,4,4,3,1,1,1,1,2,2,3,2,1,2,2,3,-0.578274984,-0.383882633,-0.183224111,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
4834,49,2,0.055769519,0,98122,1,0,0,4,0,0,0,1,0,2,5,3,5,4,5,4,5,3,5,5,3,1,3,3,3,3,1,3,2,3,3,2,0.642514583,0.711406179,1.182907772,1,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,1,1,0,1,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
4835,7,2,0.154734032,0,6705,1,0,0,2,0,1,0,0,0,3,4,4,4,4,2,4,2,4,4,4,1,1,2,3,2,2,1,3,2,3,3,4,0.282372252,0.150939258,-0.291920692,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,0,0,1,4
4838,17,4,1.746895045,0,67357,0,1,0,2,0,1,0,0,0,2,1,3,4,4,3,3,1,4,4,3,1,1,3,4,3,1,1,1,3,2,2,2,0.490594481,-0.019685215,0.582899251,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
4839,49,2,0.019491298,0,98059,0,1,0,3,0,0,1,0,0,2,4,2,4,4,2,3,1,4,4,4,2,3,3,1,3,1,1,1,3,2,2,3,0.525052936,0.822679447,0.720408487,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,0,1,0,3
4842,31,2,0.523775193,0,8260,0,1,0,2,0,1,0,0,0,1,5,2,4,3,1,1,1,2,3,1,2,2,2,3,2,2,2,2,2,4,3,3,0.784899026,-0.803229246,-0.173333398,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
4843,49,2,0.071408653,0,98125,1,0,0,2,0,1,0,0,0,1,1,5,5,5,3,3,1,1,1,5,1,2,3,4,3,2,3,2,3,1,1,1,1.110286513,1.308534128,1.332220982,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4848,23,2,0.830526742,0,48864,0,1,0,2,0,1,0,0,0,2,2,3,2,2,2,3,2,4,4,3,3,3,3,3,3,2,2,2,3,2,2,1,-0.455348169,0.00693497,-0.969850375,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,1,2,1,1,1,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
4849,49,2,0.159111145,0,98002,1,0,0,2,0,1,0,0,0,1,5,1,5,4,1,1,1,2,5,3,2,3,3,4,2,2,2,2,2,3,2,4,0.151870103,0.307935843,-0.015390106,1,0,0,0,1,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,0,1,4
4850,49,2,0.071090846,0,98168,0,1,0,4,0,0,0,1,0,2,4,4,3,4,4,3,5,4,4,4,3,3,3,2,3,3,2,1,3,2,2,2,0.52717975,0.666890357,0.954695551,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
4852,49,2,0.059834601,0,98125,1,0,0,5,0,0,0,0,1,1,5,5,5,5,5,5,5,5,5,5,3,3,3,2,3,2,2,3,2,2,2,2,1.005623697,1.408695721,1.273973838,0,0,1,0,3,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,1,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4854,33,2,0.409484847,0,10035,1,0,0,2,0,1,0,0,0,2,5,2,2,5,1,1,2,4,4,1,1,1,3,1,3,1,2,1,3,4,2,4,-0.587179453,-1.111465265,0.100688412,1,1,0,0,2,0,1,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,1,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
4856,51,2,1.449114002,0,54115,0,1,0,2,0,1,0,0,0,3,4,3,3,4,3,4,3,4,4,4,1,1,3,2,2,3,3,2,3,3,2,4,0.826690196,-0.117420068,-0.059867659,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
4858,35,2,5.009230291,0,58104,0,1,0,1,1,0,0,0,0,1,5,1,4,5,1,1,1,2,3,1,1,1,3,4,2,2,2,2,3,4,3,3,1.013105661,-1.363603164,-0.844079092,1,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
4859,33,4,0.593255971,0,12304,0,1,0,3,0,0,1,0,0,2,5,4,5,5,1,1,1,4,3,2,2,2,2,4,2,2,2,2,1,4,2,4,-0.674066693,-1.340638461,-2.135017757,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,1,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
4860,14,4,0.103039309,0,62864,0,1,0,2,0,1,0,0,0,2,5,4,5,5,1,2,1,4,3,3,2,2,2,4,2,2,2,2,2,4,3,4,-0.557822843,-1.63133047,-0.464478185,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
4864,49,4,0.03275624,0,98373,0,1,0,4,0,0,0,1,0,2,4,4,3,5,3,3,1,5,5,4,1,1,3,1,2,2,1,1,3,1,3,4,-0.477323761,-1.552079212,-0.617336165,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
4866,14,2,3.564533374,0,60602,1,0,0,3,0,0,1,0,0,2,4,3,2,5,4,2,3,5,5,5,2,1,2,1,3,1,2,2,3,2,2,2,0.706098939,1.307728638,-0.221824028,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,0,1,4
4871,14,2,1.488340128,0,61201,0,1,0,4,0,0,0,1,0,3,5,4,3,4,3,4,3,3,3,4,1,1,2,1,3,1,3,2,3,3,2,2,-0.02504326,0.395411975,0.187184397,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
4876,23,3,0.129416469,0,48210,0,1,0,3,0,0,1,0,0,2,4,3,3,5,1,1,1,2,4,3,2,2,2,3,2,2,2,2,2,1,3,4,-0.174915327,-0.60684219,-0.665111084,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,1,1,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
4877,26,2,0.455313312,0,63301,0,1,0,3,0,0,1,0,0,2,5,3,4,5,1,1,1,5,5,4,2,2,2,3,2,2,2,2,3,4,2,2,0.831616908,-1.573706896,0.594558532,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,1,0,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
4878,23,2,1.444013002,0,49601,0,1,0,1,1,0,0,0,0,2,5,1,5,5,1,1,1,4,4,1,2,2,2,4,2,2,1,2,2,4,4,4,-0.086792554,-0.90256887,0.525436651,1,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
